"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2023,202301,1277591,2023000075716,11502.0,2023012775911,591348,1,2,12636.0,0,1,58,1,2,200,0,0,8,81,1,10,45000,1,11
2023,202301,1277753,2023000077782,2592.0,2023012777531,510048,1,1,2754.0,2,1,40,1,1,100,0,0,6,64,1,10,70000,1,11
2023,202301,1277753,2023000077782,2592.0,2023012777531,510048,1,2,1620.0,2,2,34,1,1,100,0,0,6,65,1,10,2000,1,11
2023,202301,1277915,2023000080030,29160.0,2023012779151,231848,1,1,29322.0,0,2,54,6,8,837,0,0,10,101,1,10,157000,1,11
2023,202301,1278077,2023000082266,7776.0,2023012780771,190348,1,1,7776.0,1,2,52,1,1,100,0,0,10,101,1,10,70000,1,11
2023,202301,1278077,2023000082266,7776.0,2023012780771,190348,1,2,8424.0,1,1,50,1,1,100,0,0,8,81,1,10,80000,1,11
2023,202301,1278239,2023000084116,44388.0,2023012782391,231248,1,1,44550.0,2,1,45,1,7,700,1,100,6,63,1,10,50000,1,11
2023,202301,1278239,2023000084116,44388.0,2023012782391,231248,1,2,36936.0,2,2,47,1,7,700,1,100,6,61,1,10,25000,1,11
2023,202301,1278239,2023000084116,44388.0,2023012782391,231248,1,3,44550.0,0,1,21,6,7,700,1,100,6,63,1,10,25000,1,11
2023,202301,1278887,2023000091877,19764.0,2023012788871,150148,1,1,19764.0,0,1,30,6,1,100,1,100,6,65,1,10,20000,1,11
2023,202301,1279049,2023000093778,7614.0,2023012790491,210148,1,1,7614.0,3,2,34,2,8,802,1,100,6,65,1,10,50000,1,11
2023,202301,1279373,2023000097938,16362.0,2023012793731,460648,1,1,16362.0,2,1,34,3,7,700,1,100,7,71,1,10,47500,1,11
2023,202301,1279373,2023000097938,16362.0,2023012793731,460648,1,5,13608.0,1,2,55,1,7,700,1,100,6,61,1,10,8600,1,11
2023,202301,1279697,2023000101759,5346.0,2023012796971,680548,1,1,5346.0,0,1,53,1,7,700,1,100,6,65,1,10,93000,1,11
2023,202301,1279697,2023000101759,5346.0,2023012796971,680548,1,2,4698.0,0,2,51,1,7,700,1,100,11,114,1,10,74000,1,11
2023,202301,1279859,2023000103873,9720.0,2023012798591,490248,1,1,9558.0,0,1,63,1,4,400,0,0,0,2,1,10,65000,1,11
2023,202301,1279859,2023000103873,9720.0,2023012798591,490248,1,2,8910.0,0,2,58,1,4,400,0,0,0,2,1,10,12000,1,11
2023,202301,1280183,2023000108200,10368.0,2023012801831,250548,1,1,10530.0,4,1,41,1,1,100,0,0,11,116,1,10,80000,1,11
2023,202301,1280345,2023000110264,8100.0,2023012803451,150248,1,1,8100.0,0,1,50,1,1,100,0,0,8,81,1,10,37000,2,20
2023,202301,1280345,2023000110264,8100.0,2023012803451,150248,1,2,18468.0,0,2,48,1,1,100,0,0,10,101,1,10,45500,1,11
2023,202301,1280507,2023000112435,14742.0,2023012805071,570048,1,1,14742.0,2,1,45,6,8,836,0,0,10,101,1,10,101000,1,11
2023,202301,1280507,2023000112435,14742.0,2023012805071,570048,1,2,12798.0,2,2,44,4,8,826,1,100,10,101,1,10,110000,1,11
2023,202301,1280507,2023000112435,14742.0,2023012805071,570048,1,3,20898.0,0,1,20,6,8,826,1,100,6,63,1,10,50000,1,11
2023,202301,1280669,2023000114630,125550.0,2023012806691,231348,1,1,125388.0,0,2,29,6,2,200,0,0,7,71,1,10,20000,1,11
2023,202301,1281155,2023000120906,16848.0,2023012811551,50148,1,1,16848.0,0,1,24,6,1,100,4,498,6,64,1,10,40000,1,11
2023,202301,1281317,2023000122902,5022.0,2023012813171,180048,1,1,5022.0,0,1,59,1,1,100,0,0,11,116,1,10,202000,1,11
2023,202301,1281317,2023000122902,5022.0,2023012813171,180048,1,2,5346.0,0,2,58,1,1,100,0,0,11,114,1,10,16000,1,11
2023,202301,1281479,2023000125124,15714.0,2023012814791,250948,1,1,15552.0,1,2,37,1,7,700,4,424,10,101,1,10,37200,1,11
2023,202301,1281479,2023000125124,15714.0,2023012814791,250948,1,2,17658.0,1,1,37,1,7,700,4,424,10,101,1,10,31600,1,11
2023,202301,1281641,2023000127163,17658.0,2023012816411,450448,1,2,18306.0,0,1,52,1,1,100,0,0,7,71,1,10,574000,1,11
2023,202301,1281803,2023000129086,19278.0,2023012818031,490248,1,1,19278.0,2,1,48,1,6,610,0,0,11,115,1,10,138000,1,11
2023,202301,1281803,2023000129086,19278.0,2023012818031,490248,1,2,15876.0,2,2,46,1,6,610,0,0,11,115,1,10,19300,1,11
2023,202301,1281965,2023000131145,16038.0,2023012819651,463348,1,2,17982.0,0,1,56,1,1,100,0,0,10,101,1,10,120000,1,11
2023,202301,1282451,2023000137502,33534.0,2023012824511,230648,1,1,33534.0,2,1,58,1,1,100,0,0,11,114,1,10,131000,1,11
2023,202301,1282451,2023000137502,33534.0,2023012824511,230648,1,2,34992.0,2,2,49,1,1,100,0,0,11,114,1,10,110000,1,11
2023,202301,1282775,2023000141388,20250.0,2023012827751,340048,1,1,20088.0,2,1,31,4,1,100,0,0,7,71,1,10,26000,2,20
2023,202301,1282937,2023000143600,3240.0,2023012829371,10048,1,2,3240.0,4,2,33,4,1,100,0,0,6,63,1,10,12000,1,11
2023,202301,1283099,2023000145627,972.0,2023012830991,370048,1,1,810.0,1,2,50,4,1,100,0,0,6,63,1,10,6000,1,11
2023,202301,1283099,2023000145627,972.0,2023012830991,370048,1,2,3078.0,0,2,21,6,8,826,1,100,7,71,1,12,7000,1,11
2023,202301,1283423,2023000149742,7128.0,2023012834231,240048,1,2,14418.0,0,1,46,6,1,100,0,0,6,65,1,10,41600,1,11
2023,202301,1283747,2023000154201,4698.0,2023012837471,250248,1,1,4860.0,0,2,23,6,3,361,0,0,10,101,1,10,48000,1,11
2023,202301,1283747,2023000154201,4698.0,2023012837471,250248,1,2,5346.0,0,1,25,6,1,100,0,0,10,101,1,10,45000,1,11
2023,202301,1283909,2023000156327,53622.0,2023012839091,190248,1,2,51354.0,0,1,62,1,1,100,0,0,10,101,1,10,200000,1,11
2023,202301,1284071,2023000158247,10854.0,2023012840711,170048,1,1,10854.0,3,2,43,1,1,100,0,0,11,114,1,10,78000,1,11
2023,202301,1284071,2023000158247,10854.0,2023012840711,170048,1,2,11988.0,3,1,39,1,1,100,0,0,6,63,1,10,35000,1,11
2023,202301,1284233,2023000160085,11826.0,2023012842331,230948,1,1,11826.0,0,1,61,6,1,100,0,0,6,65,1,10,104000,1,11
2023,202301,1284719,2023000166510,25920.0,2023012847191,460948,1,1,25758.0,0,1,28,6,7,700,4,416,3,30,1,10,12000,1,11
2023,202301,1284881,2023000168694,14418.0,2023012848811,190748,1,1,14418.0,3,1,30,1,1,100,0,0,10,101,1,10,56000,1,11
2023,202301,1285205,2023000172930,9072.0,2023012852051,460548,1,1,9072.0,4,1,29,2,1,100,1,100,2,25,1,10,40000,1,11
2023,202301,1285529,2023000177212,7938.0,2023012855291,230648,1,1,7938.0,0,1,32,6,1,100,0,0,10,101,1,10,70000,1,11
2023,202301,1285529,2023000177212,7938.0,2023012855291,230648,1,2,9234.0,0,1,33,2,8,801,0,0,11,114,1,10,18000,1,11
2023,202301,1285691,2023000179133,22356.0,2023012856911,210148,1,1,22356.0,0,1,60,1,7,700,1,100,3,30,1,10,40000,1,11
2023,202301,1285691,2023000179133,22356.0,2023012856911,210148,1,2,33858.0,0,2,62,1,7,700,1,100,3,30,1,10,23000,1,11
2023,202301,1285853,2023000180902,27054.0,2023012858531,480248,1,1,26892.0,0,1,22,1,8,826,3,300,10,101,1,10,6000,1,11
2023,202301,1285853,2023000180902,27054.0,2023012858531,480248,1,2,39528.0,0,2,23,1,1,100,3,300,11,114,1,10,17000,1,11
2023,202301,1286177,2023000185135,2592.0,2023012861771,520148,1,2,3564.0,0,1,51,6,1,100,0,0,6,63,1,10,16000,1,11
2023,202301,1286825,2023000193688,29970.0,2023012868251,680148,1,1,29970.0,5,2,31,6,8,826,1,100,7,71,1,10,0,1,11
2023,202301,1286987,2023000195632,6318.0,2023012869871,340048,1,1,6318.0,0,1,49,6,1,100,0,0,6,65,1,10,32000,1,11
2023,202301,1287149,2023000197697,14418.0,2023012871491,190548,1,1,14418.0,1,1,47,1,4,400,0,0,10,101,1,10,85000,1,11
2023,202301,1287149,2023000197697,14418.0,2023012871491,190548,1,2,12636.0,1,2,38,1,6,660,0,0,7,71,1,10,60000,1,11
2023,202301,1287311,2023000200001,18144.0,2023012873111,410048,1,1,17982.0,1,1,28,1,1,100,0,0,6,63,1,10,0,1,11
2023,202301,1287311,2023000200001,18144.0,2023012873111,410048,1,2,23004.0,1,2,30,1,1,100,0,0,7,71,1,10,25000,1,11
2023,202301,1287635,2023000204106,46008.0,2023012876351,590948,1,1,46008.0,1,1,34,1,1,100,1,100,8,81,1,10,100000,1,11
2023,202301,1287635,2023000204106,46008.0,2023012876351,590948,1,2,39528.0,1,2,31,1,1,100,1,100,6,64,1,10,12000,1,11
2023,202301,1287797,2023000206069,13446.0,2023012877971,250948,1,1,13446.0,0,1,45,6,2,200,0,0,6,63,1,10,60000,1,11
2023,202301,1287959,2023000208369,9882.0,2023012879591,330748,1,2,12150.0,3,1,30,1,7,700,1,100,7,71,1,10,200000,1,11
2023,202301,1288121,2023000210487,24948.0,2023012881211,251248,1,1,24948.0,0,1,34,6,7,700,1,100,8,81,1,10,45000,1,11
2023,202301,1288121,2023000210487,24948.0,2023012881211,251248,1,2,20412.0,0,1,30,6,1,100,0,0,6,63,1,10,34300,1,11
2023,202301,1288283,2023000212584,9720.0,2023012882831,190348,1,1,9720.0,0,1,51,6,2,200,0,0,6,63,1,10,22000,1,11
2023,202301,1288445,2023000214354,11340.0,2023012884451,270048,1,1,11340.0,0,2,22,6,1,100,0,0,6,63,1,10,30000,1,11
2023,202301,1288607,2023000216242,15552.0,2023012886071,251348,1,1,15552.0,0,1,40,4,1,100,0,0,11,114,1,10,120000,2,20
2023,202301,1288769,2023000218093,6804.0,2023012887691,530948,1,2,5670.0,0,1,38,6,8,826,0,0,6,65,1,10,26000,1,11
2023,202301,1289255,2023000224663,14904.0,2023012892551,230548,1,1,14742.0,0,2,62,6,1,100,0,0,10,101,1,10,66000,1,11
2023,202301,1289417,2023000226422,6156.0,2023012894171,720048,1,1,6156.0,0,1,50,4,1,100,0,0,6,65,1,10,100000,1,11
2023,202301,1289579,2023000228480,7614.0,2023012895791,440048,1,1,7452.0,0,2,55,1,2,200,0,0,6,63,1,10,50000,1,11
2023,202301,1289741,2023000230629,9072.0,2023012897411,250748,1,1,9072.0,0,2,59,1,1,100,0,0,10,101,1,10,28000,1,11
2023,202301,1289903,2023000232600,9720.0,2023012899031,740148,1,1,9720.0,0,2,20,6,1,100,0,0,6,63,1,10,12000,1,11
2023,202301,1289903,2023000232600,9720.0,2023012899031,740148,1,2,16362.0,0,1,22,6,1,100,0,0,6,63,1,10,13800,1,11
2023,202301,1290227,2023000236494,8586.0,2023012902271,440048,1,2,13284.0,2,1,60,1,1,100,0,0,7,71,1,10,49000,1,11
2023,202301,1290227,2023000236494,8586.0,2023012902271,440048,1,3,10530.0,0,2,22,6,1,100,0,0,10,101,1,10,18000,1,11
2023,202301,1290389,2023000238591,7776.0,2023012903891,720048,1,1,7776.0,0,1,49,1,1,100,0,0,6,65,1,10,90000,2,20
2023,202301,1290551,2023000240810,74682.0,2023012905511,463348,1,1,74682.0,3,1,34,4,2,200,0,0,8,81,1,10,125000,1,13
2023,202301,1290713,2023000243046,16686.0,2023012907131,360048,1,1,16686.0,6,2,48,4,1,100,0,0,7,71,1,10,20000,1,11
2023,202301,1290875,2023000245231,4212.0,2023012908751,570048,1,1,4212.0,0,1,52,1,5,500,0,0,7,71,1,10,0,2,20
2023,202301,1291037,2023000247404,17172.0,2023012910371,230348,1,2,20088.0,0,1,25,6,2,200,0,0,6,63,1,10,5000,1,11
2023,202301,1291361,2023000251533,12150.0,2023012913611,462748,1,1,12150.0,0,1,38,6,1,100,0,0,8,81,1,10,26300,2,20
2023,202301,1291523,2023000253788,13932.0,2023012915231,510048,1,1,14094.0,2,1,51,1,8,826,1,100,6,63,1,10,62000,1,11
2023,202301,1291523,2023000253788,13932.0,2023012915231,510048,1,2,9396.0,2,2,53,1,8,826,1,100,4,40,1,10,0,1,11
2023,202301,1291523,2023000253788,13932.0,2023012915231,510048,1,3,12636.0,0,1,24,6,8,826,1,100,6,63,1,10,25000,1,11
2023,202301,1291523,2023000253788,13932.0,2023012915231,510048,1,4,12636.0,0,1,21,6,8,826,1,100,6,63,1,10,10000,1,11
2023,202301,1291847,2023000258217,5832.0,2023012918471,590448,1,1,5832.0,4,1,31,6,7,700,1,100,6,64,1,10,47500,1,11
2023,202301,1291847,2023000258217,5832.0,2023012918471,590448,1,2,5508.0,4,2,29,6,7,700,1,100,7,71,1,10,11900,1,11
2023,202301,1292171,2023000262535,21384.0,2023012921711,180048,1,1,21384.0,0,1,52,2,1,100,0,0,11,115,1,10,231000,1,11
2023,202301,1292495,2023000266784,56538.0,2023012924951,591048,1,1,56538.0,3,1,58,1,7,700,0,0,10,101,1,14,118000,1,12
2023,202301,1292657,2023000268792,8910.0,2023012926571,250348,1,1,8910.0,4,2,49,4,6,640,0,0,3,30,1,10,20000,1,11
2023,202301,1292657,2023000268792,8910.0,2023012926571,250348,1,2,12636.0,0,1,20,6,6,640,0,0,6,63,1,10,8000,1,11
2023,202301,1292657,2023000268792,8910.0,2023012926571,250348,1,3,7938.0,0,2,19,6,6,640,0,0,6,65,1,10,7000,1,11
2023,202301,1292819,2023000271266,21060.0,2023012928191,50248,1,1,20898.0,2,1,36,1,1,100,0,0,11,115,1,10,40000,1,11
2023,202301,1292819,2023000271266,21060.0,2023012928191,50248,1,2,13770.0,2,2,46,1,1,100,0,0,10,101,1,10,196000,1,11
2023,202301,1292981,2023000273298,4860.0,2023012929811,231348,1,1,4860.0,0,2,25,6,6,671,0,0,11,114,1,10,90000,1,11
2023,202301,1292981,2023000273298,4860.0,2023012929811,231348,1,2,4374.0,0,1,27,6,8,887,0,0,10,101,1,10,80000,1,11
2023,202301,1293143,2023000275281,16524.0,2023012931431,462348,1,1,16524.0,0,1,37,1,8,826,1,100,6,63,1,10,80000,1,11
2023,202301,1293143,2023000275281,16524.0,2023012931431,462348,1,2,14580.0,0,2,42,1,8,826,1,100,5,50,1,10,12000,1,11
2023,202301,1293143,2023000275281,16524.0,2023012931431,462348,1,3,12636.0,0,1,34,3,8,826,1,100,0,2,1,10,60000,1,11
2023,202301,1293305,2023000277199,8262.0,2023012933051,430148,1,1,8100.0,0,2,58,6,1,100,0,0,10,101,1,10,70000,1,11
2023,202301,1293629,2023000281428,7290.0,2023012936291,190448,1,1,7452.0,1,1,50,1,1,100,0,0,10,101,1,10,87000,1,11
2023,202301,1293629,2023000281428,7290.0,2023012936291,190448,1,2,6966.0,1,2,51,1,1,100,0,0,10,101,1,10,72000,1,11
2023,202301,1293629,2023000281428,7290.0,2023012936291,190448,1,3,9720.0,0,1,23,6,1,100,0,0,10,101,1,10,70000,1,11
2023,202301,1293791,2023000283631,16848.0,2023012937911,210248,1,1,16848.0,1,2,47,1,1,100,0,0,7,71,1,10,35400,1,11
2023,202301,1293791,2023000283631,16848.0,2023012937911,210248,1,2,23976.0,1,1,46,1,8,801,0,0,7,71,1,10,31200,1,11
2023,202301,1293953,2023000285731,17658.0,2023012939531,200648,1,1,17496.0,0,1,30,6,1,100,0,0,7,71,1,10,110000,1,11
2023,202301,1294277,2023000290132,11664.0,2023012942771,520248,1,1,11502.0,1,1,38,4,8,826,4,423,10,101,1,10,149000,1,11
2023,202301,1294439,2023000292086,22842.0,2023012944391,590148,1,1,22842.0,2,2,35,4,1,100,0,0,6,63,1,10,19000,1,11
2023,202301,1294601,2023000294303,29484.0,2023012946011,680548,1,1,29484.0,3,2,42,2,1,100,1,100,2,23,1,10,0,1,11
2023,202301,1294601,2023000294303,29484.0,2023012946011,680548,1,2,26244.0,0,1,20,6,1,100,1,100,6,63,1,10,14400,1,11
2023,202301,1294601,2023000294303,29484.0,2023012946011,680548,1,3,26244.0,0,1,20,6,1,100,1,100,6,61,1,10,4400,1,11
2023,202301,1294763,2023000296220,28026.0,2023012947631,740248,1,1,28188.0,0,2,29,6,1,100,0,0,11,114,1,10,25000,1,11
2023,202301,1294763,2023000296220,28026.0,2023012947631,740248,1,2,52488.0,0,1,30,6,7,700,1,100,6,63,1,10,117000,1,11
2023,202301,1294925,2023000298593,9234.0,2023012949251,530648,1,1,9072.0,3,1,38,1,1,100,0,0,11,114,1,10,574000,1,11
2023,202301,1295573,2023000306922,5994.0,2023012955731,231448,1,1,5994.0,1,2,37,1,1,100,1,100,10,101,1,10,19000,1,11
2023,202301,1295573,2023000306922,5994.0,2023012955731,231448,1,2,6156.0,1,1,42,1,1,100,0,0,11,114,1,10,110000,1,11
2023,202301,1295735,2023000308997,14580.0,2023012957351,200148,1,1,14742.0,0,1,51,6,1,100,0,0,10,101,1,10,70000,1,11
2023,202301,1295735,2023000308997,14580.0,2023012957351,200148,1,2,13932.0,0,2,52,6,1,100,0,0,10,101,1,10,130000,1,11
2023,202301,1295735,2023000308997,14580.0,2023012957351,200148,1,3,17982.0,0,2,47,3,1,100,0,0,11,114,1,10,40000,1,11
2023,202301,1295897,2023000311060,29160.0,2023012958971,461348,1,2,33858.0,1,2,63,1,2,200,0,0,6,64,1,10,12000,1,11
2023,202301,1295897,2023000311060,29160.0,2023012958971,461348,1,3,42768.0,0,1,42,6,2,200,0,0,10,101,1,10,15600,1,11
2023,202301,1296059,2023000313273,7776.0,2023012960591,231348,1,2,9558.0,1,1,28,1,1,100,0,0,10,101,1,10,90000,1,11
2023,202301,1296707,2023000321615,5670.0,2023012967071,462048,1,1,5670.0,0,1,63,1,1,100,0,0,11,114,1,10,126000,1,11
2023,202301,1296707,2023000321615,5670.0,2023012967071,462048,1,2,4860.0,0,2,58,1,6,667,0,0,10,101,1,10,154000,1,11
2023,202301,1297355,2023000329989,17658.0,2023012973551,160048,1,1,17820.0,3,1,46,1,1,100,0,0,6,64,1,10,52000,1,11
2023,202301,1297355,2023000329989,17658.0,2023012973551,160048,1,2,12636.0,3,2,36,1,1,100,0,0,6,65,1,10,0,1,11
2023,202301,1297517,2023000331811,9396.0,2023012975171,210248,1,1,9396.0,4,2,30,4,2,200,0,0,7,71,1,10,27000,1,11
2023,202301,1297679,2023000334043,38070.0,2023012976791,630248,1,1,37908.0,2,1,46,1,8,826,1,100,6,63,1,10,13000,1,11
2023,202301,1297679,2023000334043,38070.0,2023012976791,630248,1,2,26730.0,2,2,41,1,8,826,1,100,6,61,1,10,800,1,11
2023,202301,1297679,2023000334043,38070.0,2023012976791,630248,1,3,36936.0,0,2,24,6,8,826,1,100,10,101,1,10,40000,1,11
2023,202301,1297841,2023000336040,4050.0,2023012978411,80048,1,1,4050.0,2,1,31,1,1,100,0,0,6,63,1,10,170000,1,11
2023,202301,1298003,2023000338114,4374.0,2023012980031,210148,1,1,4536.0,0,1,48,4,6,640,0,0,10,101,1,10,0,1,11
2023,202301,1298165,2023000340084,12474.0,2023012981651,670348,1,1,12312.0,1,1,42,1,8,826,1,100,6,63,1,10,32000,1,11
2023,202301,1298165,2023000340084,12474.0,2023012981651,670348,1,3,13446.0,0,2,19,6,8,826,1,100,6,63,1,10,2200,1,11
2023,202301,1298327,2023000342117,9234.0,2023012983271,232048,1,1,9072.0,0,2,38,1,1,100,1,100,6,63,1,10,8000,1,11
2023,202301,1298327,2023000342117,9234.0,2023012983271,232048,1,2,10206.0,0,1,38,1,6,662,0,0,7,71,1,10,60000,1,11
2023,202301,1298651,2023000346450,4050.0,2023012986511,240048,1,2,3726.0,0,2,48,1,1,100,0,0,10,101,1,10,64000,1,11
2023,202301,1298813,2023000348422,10206.0,2023012988131,232048,1,2,7614.0,0,1,32,3,1,100,1,100,6,63,1,10,50000,1,11
2023,202301,1298975,2023000350704,27864.0,2023012989751,190248,1,1,28026.0,1,2,46,1,6,600,4,450,10,101,1,10,100000,1,11
2023,202301,1298975,2023000350704,27864.0,2023012989751,190248,1,2,27216.0,1,1,46,1,1,100,0,0,10,101,1,10,100000,1,11
2023,202301,1299299,2023000354838,36126.0,2023012992991,230548,1,1,36126.0,1,2,26,6,7,700,1,100,6,63,1,10,1000,1,11
2023,202301,1299299,2023000354838,36126.0,2023012992991,230548,1,3,41472.0,0,2,21,6,7,700,1,100,6,63,1,10,9500,1,11
2023,202301,1299785,2023000361340,5670.0,2023012997851,550048,1,2,1944.0,1,1,50,4,1,100,0,0,6,63,1,10,0,1,11
2023,202301,1299947,2023000363535,18306.0,2023012999471,460148,1,1,18306.0,1,2,42,1,1,100,0,0,11,114,1,10,275000,1,11
2023,202301,1299947,2023000363535,18306.0,2023012999471,460148,1,2,16686.0,1,1,43,1,1,100,0,0,11,114,1,10,262000,1,11
2023,202301,1300109,2023000365512,2916.0,2023013001091,260048,1,1,2916.0,2,2,42,1,1,100,0,0,7,71,1,12,0,1,11
2023,202301,1300109,2023000365512,2916.0,2023013001091,260048,1,2,4374.0,2,1,41,1,1,100,0,0,11,114,1,10,0,1,11
2023,202301,1300271,2023000367800,12960.0,2023013002711,231048,1,1,12960.0,0,1,60,6,1,100,1,100,7,71,1,10,65000,1,11
2023,202301,1300271,2023000367800,12960.0,2023013002711,231048,1,2,10530.0,0,1,49,6,8,813,0,0,6,65,1,10,0,2,20
2023,202301,1300433,2023000370100,9396.0,2023013004331,290048,1,1,9396.0,1,2,25,1,1,100,1,100,7,71,1,10,24000,1,11
2023,202301,1300757,2023000374252,62046.0,2023013007571,630248,1,1,62046.0,0,1,31,4,8,826,1,100,6,63,1,10,32000,1,11
2023,202301,1300919,2023000376350,13446.0,2023013009191,190548,1,1,13446.0,2,1,44,1,1,100,0,0,10,101,1,10,160000,1,11
2023,202301,1300919,2023000376350,13446.0,2023013009191,190548,1,2,14094.0,2,2,45,1,1,100,0,0,11,114,1,10,50000,1,11
2023,202301,1301567,2023000384063,26568.0,2023013015671,350148,1,1,26406.0,0,1,59,3,1,100,0,0,6,61,1,10,110000,1,11
2023,202301,1301729,2023000386011,20250.0,2023013017291,770048,1,1,20250.0,0,1,43,6,1,100,0,0,7,71,1,10,20000,1,11
2023,202301,1301891,2023000387955,57510.0,2023013018911,210148,1,1,57510.0,0,1,39,1,7,700,4,412,6,61,1,10,57000,1,11
2023,202301,1301891,2023000387955,57510.0,2023013018911,210148,1,2,33372.0,0,2,36,1,7,700,1,100,6,63,1,10,12000,1,11
2023,202301,1302053,2023000389841,144828.0,2023013020531,570048,1,1,144828.0,0,2,52,1,8,826,1,100,6,64,1,10,35500,1,11
2023,202301,1302053,2023000389841,144828.0,2023013020531,570048,1,2,153900.0,0,1,42,1,8,826,4,413,1,15,1,10,0,1,11
2023,202301,1302215,2023000391954,40176.0,2023013022151,670148,1,1,40176.0,2,2,57,1,8,826,1,100,6,64,1,10,5900,1,11
2023,202301,1302215,2023000391954,40176.0,2023013022151,670148,1,2,38880.0,2,1,57,1,8,826,1,100,6,63,1,10,36800,1,11
2023,202301,1302215,2023000391954,40176.0,2023013022151,670148,1,3,45522.0,0,1,36,6,8,826,1,100,8,81,1,10,0,1,11
2023,202301,1302215,2023000391954,40176.0,2023013022151,670148,1,4,43254.0,1,2,34,6,8,826,1,100,8,81,1,10,70000,1,11
2023,202301,1302377,2023000394388,10206.0,2023013023771,140048,1,1,10206.0,0,1,41,6,1,100,0,0,10,101,1,10,250000,1,11
2023,202301,1302539,2023000396554,15876.0,2023013025391,190848,1,1,15876.0,1,2,31,1,1,100,0,0,10,101,1,10,60000,1,11
2023,202301,1302539,2023000396554,15876.0,2023013025391,190848,1,2,16524.0,1,1,31,1,1,100,0,0,10,101,1,10,574000,1,11
2023,202301,1302701,2023000398856,14256.0,2023013027011,530748,1,1,14256.0,0,2,31,6,1,100,0,0,10,101,1,10,75000,1,11
2023,202301,1302863,2023000400882,9234.0,2023013028631,680348,1,1,9072.0,2,1,35,1,8,826,1,100,6,63,1,10,55000,1,11
2023,202301,1303025,2023000402732,10206.0,2023013030251,470148,1,1,10206.0,0,2,25,6,2,200,0,0,6,65,1,10,30000,1,11
2023,202301,1303187,2023000404619,18468.0,2023013031871,463148,1,1,18306.0,1,1,49,1,8,801,0,0,10,101,1,10,200000,1,11
2023,202301,1303187,2023000404619,18468.0,2023013031871,463148,1,2,18954.0,1,2,49,1,2,200,0,0,10,101,1,10,70000,1,11
2023,202301,1303187,2023000404619,18468.0,2023013031871,463148,1,3,25110.0,0,1,26,1,2,200,0,0,10,101,1,10,60000,1,11
2023,202301,1303187,2023000404619,18468.0,2023013031871,463148,1,4,15714.0,0,2,26,1,7,700,1,100,10,101,1,10,10800,1,11
2023,202301,1303349,2023000406644,13122.0,2023013033491,290048,1,1,13122.0,0,2,20,6,1,100,0,0,6,65,1,10,17000,1,11
2023,202301,1303349,2023000406644,13122.0,2023013033491,290048,1,2,9882.0,0,1,21,6,1,100,0,0,10,101,1,10,12000,1,11
2023,202301,1303511,2023000408702,2268.0,2023013035111,140048,1,1,2268.0,4,2,51,1,6,620,0,0,11,114,1,10,103000,1,11
2023,202301,1303511,2023000408702,2268.0,2023013035111,140048,1,2,2106.0,4,1,50,1,6,620,0,0,8,81,1,10,0,1,11
2023,202301,1303673,2023000410768,9720.0,2023013036731,460748,1,2,11178.0,0,1,62,4,2,200,0,0,6,65,1,10,81000,1,11
2023,202301,1303835,2023000412706,19602.0,2023013038351,70048,1,2,18468.0,2,1,35,6,1,100,0,0,6,63,1,10,78000,1,11
2023,202301,1303997,2023000414764,6642.0,2023013039971,670148,1,3,10530.0,0,1,27,6,7,700,1,100,6,63,1,10,45000,1,11
2023,202301,1304483,2023000420716,7128.0,2023013044831,680348,1,1,6966.0,1,2,32,1,8,826,1,100,10,101,1,10,38400,1,11
2023,202301,1304483,2023000420716,7128.0,2023013044831,680348,1,2,7452.0,1,1,34,1,9,907,1,100,10,101,1,10,36000,1,11
2023,202301,1304645,2023000422709,12312.0,2023013046451,90048,1,1,12474.0,1,1,40,1,6,640,0,0,10,101,1,10,90000,1,11
2023,202301,1304969,2023000426977,11178.0,2023013049691,680548,1,1,11178.0,0,2,55,1,1,100,0,0,11,116,1,10,70000,1,11
2023,202301,1304969,2023000426977,11178.0,2023013049691,680548,1,2,11988.0,0,1,58,1,1,100,0,0,11,115,1,10,574000,1,11
2023,202301,1305131,2023000428855,18954.0,2023013051311,591048,1,1,18954.0,0,1,52,6,8,826,1,100,10,101,1,10,93000,1,11
2023,202301,1305455,2023000433040,8586.0,2023013054551,530148,1,1,8424.0,0,2,55,5,1,100,0,0,6,65,1,10,20000,1,11
2023,202301,1306589,2023000448831,15228.0,2023013065891,251048,1,1,15228.0,3,2,45,1,1,100,0,0,7,71,1,10,50000,1,11
2023,202301,1306589,2023000448831,15228.0,2023013065891,251048,1,2,14904.0,3,1,47,1,2,200,0,0,6,63,1,10,65000,1,11
2023,202301,1306751,2023000450735,7452.0,2023013067511,460248,1,1,7290.0,0,2,30,6,9,907,1,100,10,101,1,10,60000,1,11
2023,202301,1306913,2023000452865,13284.0,2023013069131,580048,1,1,13284.0,0,2,65,4,1,100,0,0,7,71,1,10,150000,1,11
2023,202301,1307075,2023000454853,13608.0,2023013070751,460548,1,2,18792.0,6,1,35,1,8,826,1,100,4,40,1,10,0,1,11
2023,202301,1307237,2023000456862,23004.0,2023013072371,210248,1,1,23166.0,0,1,57,6,1,100,0,0,6,63,1,10,40000,1,11
